A,B,C,grid_loc
12,0,3,"0,C"
14,4,5,"0,C"
14,5,5,"0,C"
14,5,5,"0,C"
14,3,5,"0,C"
14,5,5,"0,C"
14,3,5,"0,C"
14,4,5,"0,C"
14,3,5,"0,C"
14,2,5,"0,C"
14,4,5,"0,C"
14,3,5,"0,C"
14,4,5,"0,C"
14,3,5,"0,C"
14,5,5,"0,C"
14,3,5,"0,C"
14,4,5,"0,C"
13,3,5,"0,C"
13,4,5,"0,C"
13,3,5,"0,C"
13,4,5,"0,C"
13,4,5,"0,C"
13,4,3,"0,C"
13,4,4,"0,C"
13,3,3,"0,C"
13,3,3,"0,C"
13,4,3,"0,C"
13,3,3,"0,C"
13,3,3,"0,C"
13,3,3,"0,C"
13,4,3,"0,C"
13,4,3,"0,C"
13,5,3,"0,C"
13,5,3,"0,C"
