A,B,C,grid_loc
5,21,8,"3,A"
5,21,8,"3,A"
5,12,7,"3,A"
4,12,7,"3,A"
8,12,7,"3,A"
8,12,7,"3,A"
6,12,7,"3,A"
5,12,7,"3,A"
5,12,7,"3,A"
3,12,7,"3,A"
4,12,7,"3,A"
4,12,8,"3,A"
4,12,9,"3,A"
7,12,9,"3,A"
6,12,9,"3,A"
4,14,9,"3,A"
6,14,9,"3,A"
6,14,7,"3,A"
5,14,7,"3,A"
5,14,7,"3,A"
5,14,7,"3,A"
5,14,8,"3,A"
4,14,8,"3,A"
3,14,8,"3,A"
3,14,9,"3,A"
4,14,9,"3,A"
6,14,9,"3,A"
5,14,9,"3,A"
5,14,9,"3,A"
5,14,9,"3,A"
5,14,9,"3,A"
5,14,9,"3,A"
5,14,9,"3,A"
5,14,9,"3,A"
6,14,9,"3,A"
6,14,9,"3,A"
