A,B,C,grid_loc
4,17,22,"4,D"
4,17,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
3,9,23,"4,D"
5,9,23,"4,D"
5,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
2,9,23,"4,D"
5,9,23,"4,D"
5,9,23,"4,D"
2,9,23,"4,D"
2,9,23,"4,D"
2,9,23,"4,D"
4,9,23,"4,D"
3,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
5,9,23,"4,D"
5,9,23,"4,D"
4,9,23,"4,D"
4,9,23,"4,D"
5,9,27,"4,D"
4,9,27,"4,D"
4,9,27,"4,D"
3,9,27,"4,D"
4,9,27,"4,D"
4,9,27,"4,D"
