A,B,C,grid_loc
10,14,4,"0,E"
10,14,4,"0,E"
10,14,5,"0,E"
10,5,5,"0,E"
10,5,5,"0,E"
10,5,4,"0,E"
10,6,4,"0,E"
10,6,4,"0,E"
10,5,4,"0,E"
10,5,7,"0,E"
10,5,7,"0,E"
10,3,7,"0,E"
10,4,7,"0,E"
10,4,7,"0,E"
9,5,7,"0,E"
7,5,7,"0,E"
7,5,7,"0,E"
7,5,4,"0,E"
7,5,3,"0,E"
7,5,3,"0,E"
7,5,5,"0,E"
7,5,3,"0,E"
7,5,3,"0,E"
7,5,3,"0,E"
7,5,4,"0,E"
7,5,4,"0,E"
7,7,4,"0,E"
7,6,4,"0,E"
7,6,4,"0,E"
7,4,4,"0,E"
7,4,4,"0,E"
7,4,4,"0,E"
7,8,4,"0,E"
