A,B,C,grid_loc
8,12,7,"2,A"
8,12,7,"2,A"
5,10,7,"2,A"
5,9,7,"2,A"
5,9,5,"2,A"
5,7,5,"2,A"
9,7,5,"2,A"
9,9,5,"2,A"
9,9,7,"2,A"
9,9,7,"2,A"
7,9,7,"2,A"
7,9,9,"2,A"
8,9,9,"2,A"
8,9,7,"2,A"
8,9,9,"2,A"
7,9,9,"2,A"
7,9,9,"2,A"
7,8,9,"2,A"
7,8,9,"2,A"
7,9,9,"2,A"
7,8,9,"2,A"
7,8,7,"2,A"
7,8,7,"2,A"
8,8,7,"2,A"
6,8,7,"2,A"
6,8,8,"2,A"
6,9,8,"2,A"
6,8,8,"2,A"
6,9,8,"2,A"
6,9,8,"2,A"
7,9,6,"2,A"
6,9,6,"2,A"
6,9,6,"2,A"
8,9,9,"2,A"
8,7,9,"2,A"
