A,B,C,grid_loc
0.7037037037037037,0.1111111111111111,0.18518518518518517,"0,A"
0.7037037037037037,0.1111111111111111,0.18518518518518517,"0,A"
0.7037037037037037,0.1111111111111111,0.18518518518518517,"0,A"
0.6785714285714286,0.14285714285714285,0.17857142857142858,"0,A"
0.6785714285714286,0.14285714285714285,0.17857142857142858,"0,A"
0.6785714285714286,0.14285714285714285,0.17857142857142858,"0,A"
0.6785714285714286,0.14285714285714285,0.17857142857142858,"0,A"
0.6785714285714286,0.14285714285714285,0.17857142857142858,"0,A"
0.7307692307692307,0.07692307692307693,0.19230769230769232,"0,A"
0.76,0.12,0.12,"0,A"
0.76,0.12,0.12,"0,A"
0.7307692307692307,0.11538461538461539,0.15384615384615385,"0,A"
0.76,0.08,0.16,"0,A"
0.76,0.08,0.16,"0,A"
0.76,0.08,0.16,"0,A"
0.7307692307692307,0.11538461538461539,0.15384615384615385,"0,A"
0.7307692307692307,0.11538461538461539,0.15384615384615385,"0,A"
0.7307692307692307,0.11538461538461539,0.15384615384615385,"0,A"
0.6333333333333333,0.19999999999999998,0.16666666666666666,"0,A"
0.4634146341463415,0.4146341463414634,0.12195121951219512,"0,A"
0.4749999999999999,0.42499999999999993,0.09999999999999999,"0,A"
0.4749999999999999,0.42499999999999993,0.09999999999999999,"0,A"
0.58,0.34,0.08,"0,A"
0.58,0.34,0.08,"0,A"
0.5370370370370371,0.3148148148148148,0.14814814814814814,"0,A"
0.5370370370370371,0.3148148148148148,0.14814814814814814,"0,A"
0.5686274509803921,0.3333333333333333,0.0980392156862745,"0,A"
0.58,0.34,0.08,"0,A"
0.58,0.34,0.08,"0,A"
0.7837837837837838,0.10810810810810811,0.10810810810810811,"0,A"
0.8055555555555556,0.08333333333333333,0.1111111111111111,"0,A"
0.8055555555555556,0.08333333333333333,0.1111111111111111,"0,A"
0.8055555555555556,0.08333333333333333,0.1111111111111111,"0,A"
0.8064516129032258,0.0967741935483871,0.0967741935483871,"0,A"
0.8064516129032258,0.0967741935483871,0.0967741935483871,"0,A"
0.78125,0.125,0.09375,"0,A"
0.7575757575757576,0.12121212121212122,0.12121212121212122,"0,A"
0.7142857142857143,0.11428571428571428,0.17142857142857143,"0,A"
0.78125,0.125,0.09375,"0,A"
0.7575757575757576,0.12121212121212122,0.12121212121212122,"0,A"
0.7575757575757576,0.12121212121212122,0.12121212121212122,"0,A"
0.78125,0.125,0.09375,"0,A"
0.78125,0.125,0.09375,"0,A"
0.8333333333333334,0.06666666666666667,0.1,"0,A"
0.8333333333333334,0.06666666666666667,0.1,"0,A"
0.6944444444444444,0.2222222222222222,0.08333333333333333,"0,A"
0.7575757575757576,0.15151515151515152,0.09090909090909091,"0,A"
0.8648648648648649,0.05405405405405406,0.08108108108108109,"0,A"
0.8648648648648649,0.05405405405405406,0.08108108108108109,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8205128205128205,0.10256410256410256,0.07692307692307693,"0,A"
0.8205128205128205,0.10256410256410256,0.07692307692307693,"0,A"
0.8205128205128205,0.10256410256410256,0.07692307692307693,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.761904761904762,0.07142857142857144,0.16666666666666669,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8205128205128204,0.07692307692307693,0.10256410256410255,"0,A"
0.8205128205128204,0.07692307692307693,0.10256410256410255,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8421052631578947,0.07894736842105263,0.07894736842105263,"0,A"
0.8648648648648649,0.05405405405405406,0.08108108108108109,"0,A"
0.8648648648648649,0.05405405405405406,0.08108108108108109,"0,A"
0.8529411764705882,0.058823529411764705,0.08823529411764706,"0,B"
0.8285714285714286,0.08571428571428572,0.08571428571428572,"0,B"
0.8285714285714286,0.08571428571428572,0.08571428571428572,"0,B"
0.8055555555555556,0.1111111111111111,0.08333333333333333,"0,B"
0.7631578947368421,0.15789473684210525,0.07894736842105263,"0,B"
0.7631578947368421,0.15789473684210525,0.07894736842105263,"0,B"
0.8055555555555556,0.1111111111111111,0.08333333333333333,"0,B"
0.7435897435897436,0.1282051282051282,0.1282051282051282,"0,B"
0.7586206896551724,0.10344827586206896,0.13793103448275862,"0,B"
0.7586206896551724,0.10344827586206896,0.13793103448275862,"0,B"
0.8484848484848485,0.09090909090909091,0.06060606060606061,"0,B"
0.7567567567567568,0.1891891891891892,0.05405405405405406,"0,B"
0.8484848484848485,0.09090909090909091,0.06060606060606061,"0,B"
0.7567567567567568,0.08108108108108109,0.16216216216216217,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.6666666666666666,0.19047619047619047,0.14285714285714285,"0,B"
0.7567567567567568,0.08108108108108109,0.16216216216216217,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.6666666666666666,0.19047619047619047,0.14285714285714285,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.7567567567567568,0.08108108108108109,0.16216216216216217,"0,B"
0.7567567567567568,0.08108108108108109,0.16216216216216217,"0,B"
0.7567567567567568,0.08108108108108109,0.16216216216216217,"0,B"
0.7777777777777778,0.05555555555555555,0.16666666666666666,"0,B"
0.7368421052631579,0.10526315789473684,0.15789473684210525,"0,B"
0.717948717948718,0.1282051282051282,0.15384615384615385,"0,B"
0.7567567567567568,0.13513513513513514,0.10810810810810811,"0,B"
0.7567567567567568,0.13513513513513514,0.10810810810810811,"0,B"
0.8,0.08571428571428572,0.11428571428571428,"0,B"
0.7777777777777778,0.1111111111111111,0.1111111111111111,"0,B"
0.8,0.08571428571428572,0.11428571428571428,"0,B"
0.7567567567567568,0.13513513513513514,0.10810810810810811,"0,B"
0.7368421052631579,0.15789473684210525,0.10526315789473682,"0,B"
0.8,0.08571428571428572,0.11428571428571428,"0,B"
0.8,0.08571428571428572,0.11428571428571428,"0,B"
0.7368421052631579,0.15789473684210525,0.10526315789473682,"0,B"
0.6829268292682927,0.21951219512195122,0.0975609756097561,"0,B"
0.7567567567567568,0.13513513513513514,0.10810810810810811,"0,B"
0.7777777777777778,0.1111111111111111,0.1111111111111111,"0,B"
0.8,0.0,0.2,"0,C"
0.6086956521739131,0.17391304347826086,0.21739130434782608,"0,C"
0.5833333333333334,0.20833333333333334,0.20833333333333334,"0,C"
0.5833333333333334,0.20833333333333334,0.20833333333333334,"0,C"
0.6363636363636364,0.13636363636363635,0.22727272727272727,"0,C"
0.5833333333333334,0.20833333333333334,0.20833333333333334,"0,C"
0.6363636363636364,0.13636363636363635,0.22727272727272727,"0,C"
0.6086956521739131,0.17391304347826086,0.21739130434782608,"0,C"
0.6363636363636364,0.13636363636363635,0.22727272727272727,"0,C"
0.6666666666666666,0.09523809523809523,0.23809523809523808,"0,C"
0.6086956521739131,0.17391304347826086,0.21739130434782608,"0,C"
0.6363636363636364,0.13636363636363635,0.22727272727272727,"0,C"
0.6086956521739131,0.17391304347826086,0.21739130434782608,"0,C"
0.6363636363636364,0.13636363636363635,0.22727272727272727,"0,C"
0.5833333333333334,0.20833333333333334,0.20833333333333334,"0,C"
0.6363636363636364,0.13636363636363635,0.22727272727272727,"0,C"
0.6086956521739131,0.17391304347826086,0.21739130434782608,"0,C"
0.6190476190476191,0.14285714285714285,0.23809523809523808,"0,C"
0.5909090909090909,0.18181818181818182,0.22727272727272727,"0,C"
0.6190476190476191,0.14285714285714285,0.23809523809523808,"0,C"
0.5909090909090909,0.18181818181818182,0.22727272727272727,"0,C"
0.5909090909090909,0.18181818181818182,0.22727272727272727,"0,C"
0.65,0.2,0.15,"0,C"
0.6190476190476191,0.19047619047619047,0.19047619047619047,"0,C"
0.6842105263157895,0.15789473684210525,0.15789473684210525,"0,C"
0.6842105263157895,0.15789473684210525,0.15789473684210525,"0,C"
0.65,0.2,0.15,"0,C"
0.6842105263157895,0.15789473684210525,0.15789473684210525,"0,C"
0.6842105263157895,0.15789473684210525,0.15789473684210525,"0,C"
0.6842105263157895,0.15789473684210525,0.15789473684210525,"0,C"
0.65,0.2,0.15,"0,C"
0.65,0.2,0.15,"0,C"
0.6190476190476191,0.23809523809523808,0.14285714285714285,"0,C"
0.6190476190476191,0.23809523809523808,0.14285714285714285,"0,C"
0.5333333333333333,0.26666666666666666,0.2,"0,D"
0.42105263157894735,0.21052631578947367,0.3684210526315789,"0,D"
0.5625,0.0,0.4375,"0,D"
0.5625,0.0,0.4375,"0,D"
0.42857142857142855,0.23809523809523808,0.3333333333333333,"0,D"
0.45,0.2,0.35,"0,D"
0.45,0.2,0.35,"0,D"
0.47368421052631576,0.15789473684210525,0.3684210526315789,"0,D"
0.5,0.1111111111111111,0.3888888888888889,"0,D"
0.5,0.1111111111111111,0.3888888888888889,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.5625,0.125,0.3125,"0,D"
0.5625,0.125,0.3125,"0,D"
0.45,0.1,0.45,"0,D"
0.6,0.13333333333333333,0.26666666666666666,"0,D"
0.6,0.13333333333333333,0.26666666666666666,"0,D"
0.5294117647058824,0.11764705882352941,0.35294117647058826,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.5625,0.125,0.3125,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.7222222222222222,0.11111111111111109,0.16666666666666666,"0,D"
0.4666666666666667,0.3333333333333333,0.2,"0,D"
0.5,0.2857142857142857,0.21428571428571427,"0,D"
0.5714285714285714,0.14285714285714285,0.2857142857142857,"0,D"
0.5625,0.1875,0.25,"0,D"
0.6428571428571429,0.21428571428571427,0.14285714285714285,"0,D"
0.6428571428571429,0.21428571428571427,0.14285714285714285,"0,D"
0.5625,0.3125,0.125,"0,D"
0.5625,0.3125,0.125,"0,D"
0.5625,0.3125,0.125,"0,D"
0.6428571428571429,0.21428571428571427,0.14285714285714285,"0,D"
0.6923076923076923,0.15384615384615385,0.15384615384615385,"0,D"
0.6923076923076923,0.15384615384615385,0.15384615384615385,"0,D"
0.6428571428571429,0.21428571428571427,0.14285714285714285,"0,D"
0.6428571428571429,0.21428571428571427,0.14285714285714285,"0,D"
0.6428571428571429,0.21428571428571427,0.14285714285714285,"0,D"
0.6923076923076923,0.15384615384615385,0.15384615384615385,"0,D"
0.6923076923076923,0.15384615384615385,0.15384615384615385,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.6,0.13333333333333333,0.26666666666666666,"0,D"
0.6,0.13333333333333333,0.26666666666666666,"0,D"
0.6,0.13333333333333333,0.26666666666666666,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.6428571428571429,0.14285714285714285,0.21428571428571427,"0,D"
0.5833333333333334,0.16666666666666666,0.25,"0,D"
0.6153846153846154,0.15384615384615385,0.23076923076923078,"0,D"
0.5714285714285714,0.21428571428571427,0.21428571428571427,"0,D"
0.5,0.3125,0.1875,"0,D"
0.5714285714285714,0.21428571428571427,0.21428571428571427,"0,D"
0.5333333333333333,0.26666666666666666,0.2,"0,D"
0.5714285714285714,0.21428571428571427,0.21428571428571427,"0,D"
0.6153846153846154,0.15384615384615385,0.23076923076923078,"0,D"
0.5714285714285714,0.21428571428571427,0.21428571428571427,"0,D"
0.6153846153846154,0.15384615384615385,0.23076923076923078,"0,D"
0.47058823529411764,0.35294117647058826,0.17647058823529413,"0,D"
0.35714285714285715,0.5,0.14285714285714285,"0,E"
0.35714285714285715,0.5,0.14285714285714285,"0,E"
0.3448275862068966,0.4827586206896552,0.1724137931034483,"0,E"
0.5,0.25,0.25,"0,E"
0.5,0.25,0.25,"0,E"
0.5263157894736842,0.2631578947368421,0.21052631578947367,"0,E"
0.5,0.3,0.2,"0,E"
0.5,0.3,0.2,"0,E"
0.5263157894736842,0.2631578947368421,0.21052631578947367,"0,E"
0.45454545454545453,0.22727272727272727,0.3181818181818182,"0,E"
0.45454545454545453,0.22727272727272727,0.3181818181818182,"0,E"
0.5,0.15,0.35,"0,E"
0.47619047619047616,0.19047619047619047,0.3333333333333333,"0,E"
0.47619047619047616,0.19047619047619047,0.3333333333333333,"0,E"
0.42857142857142855,0.23809523809523808,0.3333333333333333,"0,E"
0.3684210526315789,0.2631578947368421,0.3684210526315789,"0,E"
0.3684210526315789,0.2631578947368421,0.3684210526315789,"0,E"
0.4375,0.3125,0.25,"0,E"
0.4666666666666667,0.3333333333333333,0.2,"0,E"
0.4666666666666667,0.3333333333333333,0.2,"0,E"
0.4117647058823529,0.29411764705882354,0.29411764705882354,"0,E"
0.4666666666666667,0.3333333333333333,0.2,"0,E"
0.4666666666666667,0.3333333333333333,0.2,"0,E"
0.4666666666666667,0.3333333333333333,0.2,"0,E"
0.4375,0.3125,0.25,"0,E"
0.4375,0.3125,0.25,"0,E"
0.3888888888888889,0.3888888888888889,0.2222222222222222,"0,E"
0.4117647058823529,0.35294117647058826,0.23529411764705882,"0,E"
0.4117647058823529,0.35294117647058826,0.23529411764705882,"0,E"
0.4666666666666667,0.26666666666666666,0.26666666666666666,"0,E"
0.4666666666666667,0.26666666666666666,0.26666666666666666,"0,E"
0.4666666666666667,0.26666666666666666,0.26666666666666666,"0,E"
